80.4225	0.0	0.0
81.13333333	17381.28425	15433.34326
82.26666667	37581.94693	19864.05094
83.4	62318.98431	23689.61432
84.53333333	91104.08	27084.45581
85.66666667	123453.9275	30132.07313
86.8	159137.979	33042.62551
87.93333333	198025.5882	35889.32095
89.06666667	240247.9829	38671.48495
90.2	285703.6067	41401.61804
91.33333333	334201.4857	44134.30753
92.46666667	385798.8191	46901.6409
93.6	440504.1821	49728.22196
94.73333333	498389.1176	52625.23384
95.86666667	559609.5028	55672.86124
97	624581.9402	59574.07311
98.13333333	694400.2773	63336.44131
99.26666667	768240.7421	66766.1287
100.4	845790.2417	69996.14426
101.5333333	926865.0664	73100.76956
102.6666667	1011378.662	76135.90812
103.8	1099287.758	79126.88298
104.9333333	1190448.306	82089.22223
106.0666667	1285139.813	85025.38797
107.2	1383264.081	87942.11847
108.3333333	1484624.709	90858.48491
109.4666667	1589260.544	93781.95136
110.6	1697179.495	96716.22091
111.7333333	1808414.096	99666.66227
112.8666667	1922905.758	102637.9682
114	2040744.305	105634.2401
115.1333333	2162293.466	108655.454
116.2666667	2287281.431	111701.3315
117.4	2415652.317	114773.7112
118.5333333	2547455.35	117877.2398
119.6666667	2682767.053	121015.4653
120.8	2821630.81	124188.1109
121.9333333	2964023.26	127393.2411
123.0666667	3110183.497	130628.611
124.2	3260226.692	133891.7705
125.3333333	3413872.884	137179.4489
126.4666667	3571250.633	140493.9546
127.6	3732342.853	143836.5347
128.7333333	3897182.296	147207.2806
129.8666667	4065794.947	150603.5098
131	4238220.664	154018.986
132.1333333	4414875.079	157455.9158
133.2666667	4595406.941	160915.2476
134.4	4779770.58	164398.5984
135.5333333	4968065.888	167902.9941
136.6666667	5160266.083	171423.4191
137.8	5356448.182	174956.675
138.9333333	5556546.343	178502.6216
140.0666667	5760864.296	182061.6528
141.2	5969341.416	185638.1257
142.3333333	6181825.864	189233.227
143.4666667	6398349.206	192843.7834
144.6	6618914.963	196466.6435
145.7333333	6843543.708	200101.5402
146.8666667	7072216.231	203747.405
148	7305000.259	207400.4789
149.1333333	7542299.083	211060.303
150.2666667	7783667.828	214725.8569
151.4	8029157.322	218397.8264
152.5333333	8278697.503	222066.2905
153.6666667	8532385.501	225725.837
154.8	8790130.705	229380.139
155.9333333	9052019.944	233032.5024
157.0666667	9318101.771	236685.4733
158.2	9588575.901	240345.5416
159.3333333	9863116.887	244016.4127
160.4666667	10141769.66	247687.6864
161.6	10424503.08	251357.9186
162.7333333	10711374.89	255026.9639
163.8666667	11002261.21	258695.5121
165	11297368.42	262365.05
166.1333333	11596959.96	266067.1505
167.2666667	11900672.28	269798.9657
168.4	12208653.64	273538.8183
169.5333333	12520727.12	277292.8492
170.6666667	12837094.59	281059.0908
171.8	13157586.64	284839.2365
172.9333333	13482366.63	288664.921
174.0666667	13811731.82	292506.5835
175.2	14145521.49	296357.2704
176.3333333	14483664.4	300222.9811
177.4666667	14826137.06	304120.106
178.6	15172993.21	308060.6985
179.7333333	15524283.58	312026.7471
180.8666667	15879997.08	316012.9481
182	16240220.24	319988.3337
183.1333333	16605220.4	323976.6871
184.2666667	16974802.68	328008.6393
185.4	17348857.23	332090.0203
186.5333333	17727578.48	336196.738
187.6666667	18110875.29	340299.8606
188.8	18498672.12	344412.0271
189.9333333	18891241.18	348544.824
191.0666667	19288455.53	352673.6
192.2	19690658.58	356759.7399
193.3333333	20097419.1	360823.251
194.4666667	20508632.6	364891.6885
195.6	20924468	368970.1729
196.7333333	21344876.45	373060.914
197.8666667	21769812.38	377167.033
199	22199340.4	381283.1871
200.1333333	22634000.94	385406.2832
201.2666667	23073283.23	389536.5882
202.4	23517136.98	393672.021
203.5333333	23965649.3	397817.6368
204.6666667	24418768.65	401972.9524
205.8	24876590.31	406138.7466
206.9333333	25339010.35	410316.7131
208.0666667	25806396.96	414510.549
209.2	26278775.46	418721.3622
210.3333333	26755770.92	422949.7314
211.4666667	27237577.25	427192.949
212.6	27724126.63	431448.0848
213.7333333	28215394.99	435717.2535
214.8666667	28711489.1	440000.3346
216	29212306.13	444297.3063
217.1333333	29718528.07	448611.7926
218.2666667	30229558.11	452933.275
219.4	30745373.28	457250.8533
220.5333333	31266064.58	461560.1346
221.6666667	31791644.36	465867.8165
222.8	32321820.15	470174.8985
223.9333333	32856772.09	474476.1616
225.0666667	33396942.3	478768.1553
226.2	33941994.12	483059.2572
227.3333333	34491927.45	487350.9395
228.4666667	35046684.33	491648.5907
229.6	35606197.43	495969.6561
230.7333333	36170602.77	500307.3075
231.8666667	36739877.94	504663.5215
233	37313960.54	509038.6901
234.1333333	37893555.62	513429.1012
235.2666667	38478132.22	517835.4086
236.4	39067593.79	522304.4709
237.5333333	39662166	526924.7388
238.6666667	40262130.67	531723.9621
239.8	40867377.11	536625.9489
240.9333333	41478197.74	541624.7224
242.0666667	42095042.55	546772.2957
243.2	42717871.7	552069.7063
244.3333333	43346930.5	557507.4031
245.4666667	43982252.52	563218.166
246.6	44624204.07	569093.3479
247.7333333	45272904.15	574982.6706
248.8666667	45927936.13	579145.0282
255 64228981.46 684279.3125

