102	3078.810367	4777.521982		#STAGE   VOLUME   AREA
103.0266667	10697.44862	10603.28603		
104.0533333	29622.27011	27081.11349		
105.08	68144.4529	50158.55437		
106.1066667	142570.1319	108106.9888		
107.1333333	284656.2136	158552.1774		
108.16	462092.2325	187407.2259		
109.1866667	666823.5996	211507.0009		
110.2133333	894017.3515	232921.9407		
111.24	1142408.851	252664.3682		
112.2666667	1409342.708	270502.8473		
113.2933333	1693975.034	287712.7603		
114.32	1995124.185	303866.5527		
115.3466667	2312168.744	319209.1055		
116.3733333	2644061.821	334247.49		
117.4	2991257.62	349886.097		
118.4266667	3354251.814	366202.283		
119.4533333	3733735.236	382993.6503		
120.48	4130375.873	400797.1197		
121.5066667	4549325.912	419126.0444		
122.5333333	4981402.975	436594.2514		
123.56	5426600.645	453099.0152		
124.5866667	5891753.883	468857.0639		
125.6133333	6372207.486	484488.2075		
126.64	6868041.802	500326.3523		
127.6666667	7379623.559	516322.0354		
128.6933333	7907440.917	533517.6206		
129.72	8452269.924	551174.6448		
130.7466667	9014960.762	569331.1229		
131.7733333	9595559.654	587931.3733		
132.8	10194796.57	607395.1271		
133.8266667	10813770.54	627596.6842		
134.8533333	11453108.08	648848.4901		
135.88	12114369.74	672967.2354		
136.9066667	12801150.03	698857.4646		
137.9333333	13513045.47	724587.1219		
138.96	14253264.37	754225.4129		
139.9866667	15019956.59	779035.5399		
141.0133333	15811500.52	802990.2789		
142.04	16625630.18	825591.9078		
143.0666667	17462967.82	849784.1827		
144.0933333	18325070.78	878587.1514		
145.12	19222439.08	914331.4048		
146.1466667	20153276.6	950024.8903		
147.1733333	21129652.2	998362.4108		
148.2	22146005.99	1035551.67		
149.2266667	23202980.95	1079740.373		
150.2533333	24307688.15	1133539.307		
151.28	25473373.89	1192251.776		
152.3066667	26689673.32	1240912.16		
153.3333333	27950773.56	1279925.642		
154.36	29248564.46	1316148.722		
155.3866667	30580439.9	1348125.612		
156.4133333	31942098.8	1377571.372		
157.44	33332447.06	1406448.639		
158.4666667	34751106.23	1435985.08		
159.4933333	36199531.1	1467391.879		
160.52	37679762.77	1499934.878		
161.5466667	39190656.76	1529355.678		
162.5733333	40728776.81	1556930.965		
163.6	42294091.22	1585183.733		
164.6266667	43886973.11	1613424.93		
165.6533333	45506400.04	1639654.972		
166.68	47149916.84	1663244.14		
167.7066667	48815183.86	1685220.739		
168.7333333	50501414.19	1706773.371		
169.76	52208152.55	1728639.165		
170.7866667	53935816.56	1749861.031		
171.8133333	55683215.1	1770323.212		
172.84	57449509.18	1790159.472		
173.8666667	59234847.51	1809693.194		
174.8933333	61038619.27	1829124.58		
175.92	62860349.72	1848345.564		
176.9466667	64700868.36	1868014.514		
177.9733333	66560097.6	1888820.628		
179	68439616.75	1909358.374		
180.0266667	70338110.13	1927873.968		
181.0533333	72253654.13	1945568.528		
182.08	74185777.46	1963200.218		
183.1066667	76134474.96	1980893.62		
184.1333333	78100086.94	1998847.465		
185.16	80082249.08	2016183.948		
186.1866667	82080509.37	2033324.021		
187.2133333	84095372.62	2050468.474		
188.24	86125886.01	2067576.02		
189.2666667	88172795.56	2084747.897		
190.2933333	90236076.84	2102091.297		
191.32	92315603.21	2119629.288		
192.3466667	94411837.22	2137255.777		
193.3733333	96524963.11	2155341.878		
194.4	98655512.55	2174021.734		
195.4266667	100804007.7	2193444.309		
196.4533333	102971793.3	2213931.219		
197.48	105159363.5	2234692.582		
198.5066667	107366992.3	2255835.132		
199.5333333	109595505.6	2278265.306		
200.56	111845403.8	2300456.105		
201.5866667	114116716.4	2322232.378		
202.6133333	116409141.4	2344582.385		
203.64	118723415.6	2367608.912		
204.6666667	121060192.8	2390948.159		
205.6933333	123419651.3	2414726.644		
206.72	125802883.1	2439648.844		
207.7466667	128210102.5	2464831.568		
208.7733333	130642019.8	2490126.957		
209.8	133098900.1	2517431.482		
210.8266667	135584444.5	2547756.577		
211.8533333	138101505.5	2583557.586		
212.88	140659271.1	2626340.318		
213.9066667	143258488.7	2672080.884		
214.9333333	145903170.6	2712650.488		
215.96	148583977.9	2746669.981		
216.9866667	151296800.6	2778572.849		
218.0133333	154040632.5	2809672.904		
219.04	156815551.7	2840624.822		
220.0666667	159619824	2870880.854		
221.0933333	162454267.4	2901822.218		
222.12	165318988.7	2932955.225		
223.1466667	168213515.9	2962555.959		
224.1733333	171136353.6	2991870.036		
225.2	174087826	3021070.257		
226.2266667	177068009	3050538.328		
227.2533333	180076682.7	3079953.702		
228.28	183113891.5	3108957.693		
229.3066667	186179126.6	3137640.416		
230.3333333	189272273.3	3166305.27		
231.36	192393501.7	3195068.128		
232.3866667	195542518.8	3223857.912		
233.4133333	198719694.8	3252460.979		
234.44	201924418.3	3280924.72		
235.4666667	205157052.6	3309533.832		
236.4933333	208417717.5	3338461.505		
237.52	211706570.4	3367758.85		
238.5466667	215024260.3	3397342.272		
239.5733333	218370719.6	3427050.39		
240.6	221746247.6	3456683.85		
241.6266667	225150483.6	3486196.354		
242.6533333	228583661.1	3515917.339		
243.68	232045933.8	3546108.568		
244.7066667	235537859.2	3576558.925		
245.7333333	239059483.3	3606994.01		
246.76	242610800.6	3637531.343		
247.7866667	246192049.4	3668242.237		
248.8133333	249803317.9	3699377.733		
249.84	253445313.7	3730892.523		
250.8666667	257118154.6	3762891.545		
251.8933333	260823193.4	3798328.434		
252.92	264566553.4	3835730.098		
253.9466667	268343383.1	3865917.559		
254.9733333	272145270	3883218.692		
256	275957468.3	3886849.106		
