493	0.075337402	1.967562112		#STAGE   VOLUME   AREA
494.96	1.272374551	12.9133803		
496.92	5.271989888	32.81168478		
498.88	13.17266145	56.23680607		
500.84	25.28211594	81.6615777		
502.8	41.84123858	109.0830014		
504.76	63.09089521	138.5010772		
506.72	89.2719517	169.9158051		
508.68	120.625274	203.3271851		
510.64	157.3917277	238.7352172		
512.6	199.8121706	276.1399229		
514.56	248.1274024	315.54135		
516.52	302.5781895	356.9395037		
518.48	363.4052969	400.3343839		
520.44	431.0670456	447.9138271		
522.4	508.6425812	509.0378789		
524.36	601.4237624	583.1194263		
526.32	706.8089267	664.321977		
528.28	816.3334849	755.5125256		
530.24	949.1389956	862.4852736		
532.2	1139.830475	985.7676015		
534.16	1345.937348	1125.253575		
536.12	1434.440173	1279.676103		
538.08	1701.02649	1445.667614		
540.04	1999.015986	1622.762211		
542	2330.674006	1810.927857		
543.96	2521.342842	2009.263806		
545.92	2544.108721	2217.197472		
547.88	2955.957094	2434.732647		
549.84	3441.091662	2661.917874		
551.8	3969.003646	2899.455682		
553.76	4542.990722	3148.486143		
555.72	4962.520462	3409.590467		
557.68	5586.698746	3682.697882		
559.64	6341.079249	3967.782227		
561.6	7159.164503	4260.781694		
563.56	7957.878401	4559.734213		
565.52	8892.923217	4864.675048		
567.48	9830.114578	5176.272007		
569.44	10830.80401	5495.93496		
571.4	11694.92048	5826.476238		
573.36	12915.13625	6174.622556		
575.32	14115.32051	6538.041711		
577.28	15326.6893	6913.30314		
579.24	16639.27368	7309.163035		
581.2	18028.27823	7733.351571		
583.16	19240.87147	8188.160441		
585.12	20324.97881	8668.056157		
587.08	22059.97287	9163.994634		
589.04	23614.67761	9677.126634		
591	25220.91701	10216.01824		
592.96	27360.51116	10780.95002		
594.92	29614.47486	11365.98187		
596.88	32117.16554	12010.35495		
598.84	34551.08283	12679.23475		
600.8	37429.57622	13376.3709		
602.76	40664.54483	14107.39411		
604.72	43626.86402	14853.19461		
606.68	52720.73433	46474.75237		
608.64	289141.1896	236116.2722		
610.6	999886.5866	544534.4909		
612.56	2418927.906	940509.831		
614.52	4654587.589	1384776.5		
616.48	7810104.549	1878061.731		
618.44	11970775.54	2425001.794		
620.4	17401089.77	3202067.285		
622.36	24091215.09	3615684.721		
624.32	31428978.1	3917529.205		
626.28	39337467.19	4217204.792		
628.24	47984512.57	4726690.888		
630.2	58013399.06	5709146.669		
632.16	70083887.23	6497712.939		
634.12	83178638.77	6926485.831		
636.08	97037274.6	7294844.852		
638.04	111582831.1	7637759.093		
640	126790374.1	7987412.993		
641.96	142760545.4	8385225.528		
643.92	159417823	8714553.353		
645.88	176690963.8	9032506.249		
647.84	194667646.1	9463804.372		
649.8	213721992.4	10240235.59		
651.76	235702807.5	11923670.67		
653.72	259721929.8	12744099.64		
655.68	285261707.2	13468157.32		
657.64	312137697.9	14147160.52		
659.6	340438374.2	15011152.6		
661.56	370749088.7	16068592.29		
663.52	402787002.2	16843871.91		
665.48	436326069.3	17637591.43		
667.44	471471012.2	18506536.73		
669.4	508488448.4	19641850.74		
671.36	548130736.3	21068252.05		
673.32	590154031	22108444.22		
675.28	634069593.8	23044975.85		
677.24	679774714.4	23970446.82		
679.2	727347512.1	25017588.06		
681.16	777304495.3	26369676.48		
683.12	829513854	27317775.79		
685.08	883391719.7	28132028.62		
687.04	938809132.3	28928936.18		
689	995781871.1	29773227.99		
690.96	1054627562	30843924.31		
692.92	1115406182	31752508.42		
694.88	1177851074	32598176.36		
696.84	1241916891	33456945.95		
698.8	1307722224	34442394.18		
700.76	1375810379	35833770.41		
702.72	1446424304	36967447.22		
704.68	1519016200	37935285.28		
706.64	1593412165	38872907.49		
708.6	1669668419	39906311.4		
710.56	1748203057	41282216.29		
712.52	1829364371	42517062.85		
714.48	1912653094	43562404.11		
716.44	1997881737	44574236.54		
718.4	2085063984	45638254.73		
720.36	2174463034	46931808.5		
722.32	2266329522	48136580.48		
724.28	2360287080	49196877.48		
726.24	2456192980	50238808.82		
728.2	2554052145	51345098.77		
730.16	2654222239	52811372.66		
732.12	2756201742	53205940.97		
734.08	2858824734	53803265.94		
736.04	2962902195	54744026.57		
738	3068686725	55665401.01		
739.96	3176138095	56575486.16		
741.92	3285225601	57462015.83		
743.88	3395903164	58322936.26		
745.84	3508194544	59234643.19		
747.8	3622217772	60168344.12		
749.76	3737916270	61066264.41		
751.72	3855291094	61978676.74		
753.68	3974511593	63005519.42		
755.64	4095577801	63851419.51		
757.6	4217604446	64011778.75		
759.56	4339676371	64016526.03		
761.52	4461750496	64020585.68		
763.48	4583826281	64024346.23		
765.44	4705924081	64030390.21		
767.4	4828011385	64032149.55		
769.36	4950098921	64033476.96		
771.32	5072187671	64034536.15		
773.28	5194277331	64035385.43		
775.24	5316366778	64036071.72		
777.2	5438457356	64036674.3		
779.16	5560548399	64037202.01		
781.12	5682639957	64037622.67		
783.08	5804731228	64037933.9		
785.04	5926822941	64038125.18		
787	6048914813	64038204.74		
