187	0	0		#STAGE   VOLUME   AREA
248.0533333	25257.51467	29652.21663		
248.1066667	27735.00195	31801.06656		
248.16	30212.48924	33949.91648		
248.2133333	32689.97653	36098.7664		
248.2666667	35167.46382	38247.61632		
248.32	37644.9511	40396.46625		
248.3733333	40122.43839	42545.31617		
248.4266667	42599.92568	44694.16609		
248.48	45077.41297	46843.01601		
248.5333333	47554.90025	48991.86594		
248.5866667	50032.38754	51140.71586		
248.64	52509.87483	53289.56578		
248.6933333	54987.36212	55438.4157		
248.7466667	57464.8494	57587.26563		
248.8	59942.33669	59736.11555		
248.8533333	62419.82398	61884.96547		
248.9066667	64897.31127	64033.8154		
248.96	67374.79855	66182.66532		
249.0133333	70562.91227	68835.36567		
249.0666667	75882.90526	72999.61732		
249.12	81202.89825	77163.86896		
249.1733333	86522.89124	81328.12061		
249.2266667	91842.88423	85492.37225		
249.28	97162.87722	89656.6239		
249.3333333	102482.8702	93820.87554		
249.3866667	107802.8632	97985.12718		
249.44	113122.8562	102149.3788		
249.4933333	118442.8492	106313.6305		
249.5466667	123762.8422	110477.8821		
249.6	129082.8352	114642.1338		
249.6533333	134402.8282	118806.3854		
249.7066667	139722.8211	122970.6371		
249.76	145042.8141	127134.8887		
249.8133333	150362.8071	131299.1403		
249.8666667	155682.8001	135463.392		
249.92	161002.7931	139627.6436		
249.9733333	166322.7861	143791.8953		
250.0266667	174937.9186	150703.2213		
250.08	186848.1905	160361.6218		
250.1333333	198758.4625	170020.0223		
250.1866667	210668.7344	179678.4228		
250.24	222579.0064	189336.8233		
250.2933333	234489.2783	198995.2238		
250.3466667	246399.5503	208653.6243		
250.4	258309.8222	218312.0248		
250.4533333	270220.0941	227970.4253		
250.5066667	282130.3661	237628.8258		
250.56	294040.638	247287.2263		
250.6133333	305950.91	256945.6268		
250.6666667	317861.1819	266604.0273		
250.72	329771.4539	276262.4278		
250.7733333	341681.7258	285920.8283		
250.8266667	353591.9978	295579.2288		
250.88	365502.2697	305237.6293		
250.9333333	377412.5417	314896.0298		
250.9866667	389322.8136	324554.4303		
251.04	409454.2417	335140.8596		
251.0933333	432326.0551	346036.6319		
251.1466667	455197.8685	356932.4041		
251.2	478069.6819	367828.1764		
251.2533333	500941.4953	378723.9486		
251.3066667	523813.3087	389619.7209		
251.36	546685.1221	400515.4932		
251.4133333	569556.9355	411411.2654		
251.4666667	592428.7489	422307.0377		
251.52	615300.5623	433202.8099		
251.5733333	638172.3757	444098.5822		
251.6266667	661044.1891	454994.3545		
251.68	683916.0025	465890.1267		
251.7333333	706787.8159	476785.899		
251.7866667	729659.6293	487681.6713		
251.84	752531.4427	498577.4435		
251.8933333	775403.2561	509473.2158		
251.9466667	798275.0695	520368.988		
252	821146.8829	531264.7603		
252.0533333	854772.46	542006.0066		
252.1066667	888398.0372	552747.253		
252.16	922023.6143	563488.4993		
252.2133333	955649.1914	574229.7456		
252.2666667	989274.7685	584970.9919		
252.32	1022900.346	595712.2383		
252.3733333	1056525.923	606453.4846		
252.4266667	1090151.5	617194.7309		
252.48	1123777.077	627935.9772		
252.5333333	1157402.654	638677.2236		
252.5866667	1191028.231	649418.4699		
252.64	1224653.808	660159.7162		
252.6933333	1258279.386	670900.9625		
252.7466667	1291904.963	681642.2089		
252.8	1325530.54	692383.4552		
252.8533333	1359156.117	703124.7015		
252.9066667	1392781.694	713865.9478		
252.96	1426407.271	724607.1942		
253.0133333	1462138.491	734044.4034		
253.0666667	1504186.638	739569.5013		
253.12	1546234.785	745094.5992		
253.1733333	1588282.932	750619.6971		
253.2266667	1630331.079	756144.7949		
253.28	1672379.226	761669.8928		
253.3333333	1714427.373	767194.9907		
253.3866667	1756475.52	772720.0886		
253.44	1798523.668	778245.1865		
253.4933333	1840571.815	783770.2844		
253.5466667	1882619.962	789295.3823		
253.6	1924668.109	794820.4802		
253.6533333	1966716.256	800345.5781		
253.7066667	2008764.403	805870.676		
253.76	2050812.55	811395.7739		
253.8133333	2092860.697	816920.8718		
253.8666667	2134908.844	822445.9697		
253.92	2176956.991	827971.0676		
253.9733333	2219005.138	833496.1655		
254.0266667	2263023.158	837294.892		
254.08	2309011.05	839367.2473		
254.1333333	2354998.942	841439.6026		
254.1866667	2400986.834	843511.9578		
254.24	2446974.726	845584.3131		
254.2933333	2492962.618	847656.6684		
254.3466667	2538950.51	849729.0237		
254.4	2584938.402	851801.3789		
254.4533333	2630926.294	853873.7342		
254.5066667	2676914.186	855946.0895		
254.56	2722902.078	858018.4447		
254.6133333	2768889.97	860090.8		
254.6666667	2814877.862	862163.1553		
254.72	2860865.754	864235.5105		
254.7733333	2906853.646	866307.8658		
254.8266667	2952841.538	868380.2211		
254.88	2998829.43	870452.5763		
254.9333333	3044817.322	872524.9316		
254.9866667	3090805.214	874597.2869		
255.04	3137356.73	875196.1944		
255.0933333	3184096.12	875303.9526		
255.1466667	3230835.511	875411.7108		
255.2	3277574.901	875519.469		
255.2533333	3324314.291	875627.2272		
255.3066667	3371053.682	875734.9855		
255.36	3417793.072	875842.7437		
255.4133333	3464532.463	875950.5019		
255.4666667	3511271.853	876058.2601		
255.52	3558011.243	876166.0183		
255.5733333	3604750.634	876273.7766		
255.6266667	3651490.024	876381.5348		
255.68	3698229.415	876489.293		
255.7333333	3744968.805	876597.0512		
255.7866667	3791708.195	876704.8094		
255.84	3838447.586	876812.5676		
255.8933333	3885186.976	876920.3259		
255.9466667	3931926.367	877028.0841		
256	3978665.757	877135.8423		
